timestamp,file,permit_no,well_id,year,month,old_value,new_value,action
2026-05-08T11:48,master_yearly/master_2021.csv,관정 추가,,,W201410012,E-007,2021,구좌광역화7공 2021년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410006,E-001,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410007,E-002,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410008,E-003,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410009,E-004,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410010,E-005,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410011,E-006,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2022.csv,관정 추가,,,W201410012,E-007,2022,구좌광역화7공 2022년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410006,E-001,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410007,E-002,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410008,E-003,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410009,E-004,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410010,E-005,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410011,E-006,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2023.csv,관정 추가,,,W201410012,E-007,2023,구좌광역화7공 2023년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410006,E-001,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410007,E-002,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410008,E-003,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410009,E-004,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410010,E-005,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410011,E-006,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2024.csv,관정 추가,,,W201410012,E-007,2024,구좌광역화7공 2024년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410006,E-001,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410007,E-002,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410008,E-003,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410009,E-004,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410010,E-005,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410011,E-006,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,master_yearly/master_2025.csv,관정 추가,,,W201410012,E-007,2025,구좌광역화7공 2025년 시점 메타정보,구좌광역관정현황(7공)
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410006,E-001,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410007,E-002,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410008,E-003,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410009,E-004,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410010,E-005,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410011,E-006,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2017.csv,월별 이용량 추가,,,W201410012,E-007,2017,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410006,E-001,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410007,E-002,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410008,E-003,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410009,E-004,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410010,E-005,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410011,E-006,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2018.csv,월별 이용량 추가,,,W201410012,E-007,2018,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410006,E-001,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410007,E-002,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410008,E-003,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410009,E-004,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410010,E-005,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410011,E-006,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2019.csv,월별 이용량 추가,,,W201410012,E-007,2019,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410006,E-001,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410007,E-002,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410008,E-003,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410009,E-004,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410010,E-005,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410011,E-006,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2020.csv,월별 이용량 추가,,,W201410012,E-007,2020,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410006,E-001,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410007,E-002,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410008,E-003,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410009,E-004,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410010,E-005,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410011,E-006,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2021.csv,월별 이용량 추가,,,W201410012,E-007,2021,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410006,E-001,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410007,E-002,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410008,E-003,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410009,E-004,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410010,E-005,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410011,E-006,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2022.csv,월별 이용량 추가,,,W201410012,E-007,2022,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410006,E-001,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410007,E-002,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410008,E-003,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410009,E-004,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410010,E-005,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410011,E-006,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2023.csv,월별 이용량 추가,,,W201410012,E-007,2023,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410006,E-001,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410007,E-002,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410008,E-003,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410009,E-004,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410010,E-005,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410011,E-006,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2024.csv,월별 이용량 추가,,,W201410012,E-007,2024,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410006,E-001,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410007,E-002,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410008,E-003,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410009,E-004,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410010,E-005,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410011,E-006,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,usage/usage_montly_2025.csv,월별 이용량 추가,,,W201410012,E-007,2025,구좌광역화7공 월별 이용량 직접 측정값,이용량
2026-05-08T11:48,water_quality/water_quality_semiannual.csv,5항목 신규 추가 (2024~2025),,,W201410006~W201410012,E-001~E-007,2024-2025,구좌광역화7공 5항목 수질 신규 28건,수질검사(사후관리5항목)
2026-05-08T11:48,water_quality/water_quality_semiannual.csv,5항목 빈셀 보완 (sampling_date/pH),,,W201410006~W201410012,E-001~E-007,2017-2023,기존 wide(14-23) 행의 sampling_date 63건/pH 1건 보완,수질검사(사후관리5항목)
2026-05-08T11:48,water_quality/water_quality_agricultural.csv,15항목 신규 추가,,,W201410006~W201410012,E-001~E-007,2017-2025,구좌광역화7공 15항목 정기검사 70건,수질검사(정기검사15항목)
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,1,,10116.5,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,2,,10406.4,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,3,,9817.7,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,4,,10667.2,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,5,,10707.0,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,6,,12566.9,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,7,,11454.0,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,8,,11422.2,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,9,,11243.6,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,10,,11082.7,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,11,,10737.9,added_jeju
20260515_052104,usage_montly_2014.csv,D199510018,F-084,2014,12,,9527.8,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,1,,3954.8,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,2,,4084.1,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,3,,4219.1,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,4,,4311.7,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,5,,4407.6,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,6,,5355.6,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,7,,4702.0,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,8,,4843.7,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,9,,4716.5,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,10,,6463.0,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,11,,4212.4,added_jeju
20260515_052104,usage_montly_2014.csv,D199510019,F-085,2014,12,,4026.2,added_jeju
20260515_052104,usage_montly_2014.csv,D199510020,F-087,2014,1,,1378.6,added_jeju
